,False_0,False_1,False_2,False_3,False_4,False_5,False_6,False_7,False_8,True_0,True_1,True_2,True_3,True_4,True_5,True_6,True_7,True_8,prompt
blip2-flan-t5-xl,0.5648854961832062,0.6019971469329529,0.6107954545454545,0.6038781163434903,0.603042876901798,0.5801324503311257,0.5841184387617766,0.5774278215223096,0.6008119079837619,0.5349143610013175,0.6143057503506312,0.6172839506172839,0.6061415220293724,0.6068027210884354,0.5874840357598978,0.5786802030456853,0.57356608478803,0.5950840879689523,2
blip2-flan-t5-xl,0.5610738255033556,0.6075619295958279,0.5974358974358974,0.5825,0.5836477987421383,0.5575326215895612,0.5620437956204379,0.5581395348837209,0.5610328638497653,0.5088757396449705,0.5898389095415116,0.5935960591133005,0.5835351089588378,0.585956416464891,0.570771001150748,0.568445475638051,0.5585585585585586,0.564277588168373,3
blip2-flan-t5-xl,0.6050198150594451,0.5759803921568626,0.5779927448609432,0.5728155339805825,0.5795314426633784,0.5604651162790698,0.568019093078759,0.5641618497109826,0.5707602339181287,0.604890604890605,0.5997521685254027,0.6071871127633209,0.5848822800495663,0.5866336633663366,0.5878136200716845,0.5855421686746988,0.5811764705882353,0.5839243498817966,4
blip2-flan-t5-xl,0.5221674876847291,0.5930069930069931,0.5942857142857143,0.5824175824175825,0.5765517241379311,0.5587467362924282,0.5684210526315789,0.5568326947637293,0.581151832460733,0.5319148936170214,0.6088154269972451,0.6058091286307054,0.592087312414734,0.5989010989010989,0.5862516212710766,0.5787451984635084,0.568944099378882,0.5979381443298969,5
bert-large-uncased-whole-word-masking-squad2,0.07835051546391754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
bert-large-uncased-whole-word-masking-squad2,0.10344827586206895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
bert-large-uncased-whole-word-masking-squad2,0.08614232209737828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
bert-large-uncased-whole-word-masking-squad2,0.10288808664259928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
bert-large-uncased-whole-word-masking-squad2,0.14755555555555555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
mplug-owl-llama-7b-ft,0.3197586726998492,0.22670025188916873,0.2935928629359287,0.31610942249240126,0.3206686930091186,0.32164948453608244,0.3300699300699301,0.3162333099086437,0.3178902352102637,0.33890214797136037,0.2308340353833193,0.2920426579163249,0.3134796238244514,0.3203125,0.3376251788268955,0.3359542530378842,0.3253796095444686,0.3330887747615554,1
mplug-owl-llama-7b-ft,0.3078512396694215,0.34565778159931215,0.33798195242001644,0.33096926713947994,0.3302611367127496,0.3427647534357316,0.34878240377062053,0.34165366614664583,0.32637277648878577,0.3047404063205418,0.34290687554395133,0.3245033112582781,0.3295819935691318,0.33733013589128696,0.34590163934426227,0.35051546391752575,0.34214618973561434,0.3312401883830455,2
mplug-owl-llama-7b-ft,0.30173292558613657,0.30756578947368424,0.31259968102073366,0.31007751937984496,0.31450381679389317,0.324031007751938,0.33205814843152254,0.3209125475285171,0.312357846853677,0.2982456140350877,0.3088480801335559,0.3045930701047542,0.31512272367379257,0.312256049960968,0.3201267828843106,0.3312788906009245,0.3119819140919367,0.31546707503828486,3
mplug-owl-llama-7b-ft,0.38126009693053314,0.2908805031446541,0.33770239013107173,0.3379204892966361,0.3480963480963481,0.3599689681923972,0.3625,0.3521235521235521,0.34615384615384615,0.3821765209940018,0.2924901185770751,0.34312946783161247,0.34885556432517756,0.3536875495638382,0.3729083665338646,0.36523125996810213,0.3540519276160503,0.35601265822784806,4
mplug-owl-llama-7b-ft,0.37110016420361247,0.34374999999999994,0.34817170111287754,0.34749034749034746,0.3640588690937258,0.3623639191290824,0.36080870917573876,0.35555555555555557,0.34927866362946086,0.3645833333333333,0.33059210526315785,0.34331983805668015,0.352755905511811,0.3620689655172414,0.3696682464454976,0.3657770800627943,0.35929067077872007,0.3472868217054264,5
flan-t5-xl,0.5134020618556702,0.49048625792811834,0.5257510729613734,0.5321701199563795,0.5259740259740259,0.5283018867924528,0.5296610169491526,0.5237592397043295,0.5251046025104602,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
flan-t5-xl,0.6182336182336182,0.6080892608089261,0.6195190947666195,0.6175243393602226,0.6155988857938718,0.5941644562334217,0.5981308411214954,0.6005291005291005,0.6075268817204301,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
flan-t5-xl,0.6086956521739131,0.6126582278481013,0.6042983565107458,0.5848822800495663,0.5908529048207664,0.5661252900232019,0.5629453681710214,0.5572254335260115,0.5629290617848971,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
flan-t5-xl,0.5857642940490081,0.578034682080925,0.5844004656577415,0.5778834720570748,0.5804111245465539,0.5584562996594777,0.5724217844727694,0.5636363636363636,0.5671981776765376,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
flan-t5-xl,0.6115007012622722,0.6026666666666667,0.5945945945945945,0.5832223701731025,0.5829959514170041,0.5652724968314322,0.5640362225097024,0.5632040050062578,0.5808917197452229,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
llama-7b-hf,0.32481450948062657,0.24813153961136022,0.27999999999999997,0.2828136330674402,0.30254545454545456,0.2991128010139417,0.30446194225721784,0.28667113194909577,0.28703703703703703,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
llama-7b-hf,0.17113665389527458,0.30866141732283464,0.2985529322162986,0.30262172284644195,0.31516936671575846,0.31444759206798867,0.3129445234708393,0.28692579505300353,0.29320113314447593,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
llama-7b-hf,0.14948453608247422,0.28056426332288403,0.2809667673716012,0.28720238095238093,0.3,0.3040112596762843,0.28913963328631875,0.2777777777777778,0.27808988764044945,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
llama-7b-hf,0.2931442080378251,0.2822458270106221,0.3138138138138138,0.3244047619047619,0.33456698741672836,0.35064935064935066,0.34347826086956523,0.3354931605471563,0.3354931605471563,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
llama-7b-hf,0.3150912106135987,0.3364341085271318,0.32164634146341464,0.32533733133433285,0.3417910447761193,0.34517766497461927,0.35051546391752575,0.3282498184458969,0.3292061179898033,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
opt-6.7b,0.009615384615384616,0.17010734929810073,0.17333333333333334,0.19696969696969696,0.18334606569900688,0.19433817903596023,0.1976470588235294,0.2236734693877551,0.24731182795698925,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
opt-6.7b,0.004807692307692308,0.13672496025437203,0.16744186046511628,0.1684867394695788,0.17770849571317224,0.18759936406995228,0.17863105175292154,0.18228279386712096,0.19635099913119028,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
opt-6.7b,0,0.13734567901234568,0.1522921522921523,0.16549570647931303,0.16832440703902068,0.17865612648221343,0.1648177496038035,0.17546709991876525,0.19150707743547044,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
opt-6.7b,0.004866180048661801,0.19278996865203757,0.1910360029390154,0.20470053070507963,0.2097147262914418,0.22099447513812157,0.22784810126582278,0.2428687856560717,0.2690730106644791,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
opt-6.7b,0.004830917874396135,0.18359057676685622,0.2015838732901368,0.20731707317073172,0.22986708365910868,0.24476650563607086,0.23190789473684212,0.2495921696574225,0.27071369975389664,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
flan-t5-xxl,0.40776699029126207,0.36492471213463246,0.4157706093189964,0.37115215479331576,0.41674087266251114,0.31985940246045697,0.3775601068566341,0.43526170798898073,0.3455031166518255,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
flan-t5-xxl,0.6248462484624846,0.5491071428571429,0.5698808234019501,0.5610278372591007,0.5677419354838709,0.5506937033084313,0.5698924731182795,0.5813449023861171,0.5726681127982646,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
flan-t5-xxl,0.5910577971646674,0.5317220543806646,0.5304518664047152,0.5185891325071497,0.5239923224568138,0.5128205128205128,0.5308880308880308,0.5334645669291338,0.5207328833172614,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
flan-t5-xxl,0.5752302968270215,0.5259042033235581,0.532,0.5209923664122137,0.5295829291949564,0.5242718446601942,0.5386138613861388,0.5386934673366834,0.532803180914513,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
flan-t5-xxl,0.5966981132075471,0.5729967069154774,0.5836139169472503,0.5601750547045952,0.5726775956284154,0.5614798694232862,0.5800865800865801,0.5821697099892589,0.5745614035087719,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
blip2-opt-2.7b,0.028350515463917526,0.1541095890410959,0.07037457434733257,0.1750972762645914,0.21385799828913601,0.21214713430282292,0.2144026186579378,0.22169059011164272,0.2004889975550122,0.025174825174825177,0.1199294532627866,0.1173131504257332,0.16407599309153714,0.17950889077053345,0.19143576826196473,0.1900756938603869,0.18861788617886177,0.18272425249169436,1
blip2-opt-2.7b,0.009744214372716201,0.14638157894736845,0.05693069306930693,0.13859020310633216,0.20229007633587787,0.24436741767764292,0.2396694214876033,0.23941368078175895,0.23491552695092519,0.017114914425427872,0.12852112676056338,0.1032967032967033,0.1683366733466934,0.1709741550695825,0.20120378331900257,0.19581589958158999,0.19685690653432592,0.20508613617719443,2
blip2-opt-2.7b,0.0027816411682892906,0.15647921760391198,0.0774032459425718,0.12330456226880393,0.16261879619852163,0.22673434856175975,0.22604422604422603,0.22111388196176227,0.2125919869174162,0.007692307692307693,0.11937716262975778,0.10107526881720431,0.14934409687184663,0.18028169014084505,0.1846153846153846,0.18091286307053941,0.1864686468646865,0.1963696369636964,3
blip2-opt-2.7b,0.05576679340937897,0.1988400994200497,0.11001100110011001,0.21731123388581952,0.2544229149115417,0.2675474814203138,0.2814814814814815,0.28173628173628174,0.24819855884707767,0.04722222222222222,0.16964285714285715,0.15217391304347827,0.18504672897196262,0.20017559262510976,0.22765598650927488,0.22685571309424518,0.245,0.24112303881090008,4
blip2-opt-2.7b,0.05620608899297424,0.19150707743547044,0.10292397660818713,0.1963426371511068,0.2616033755274262,0.2658662092624357,0.2726530612244898,0.2720647773279352,0.25019794140934287,0.05597964376590331,0.17391304347826084,0.14688128772635817,0.18631178707224333,0.21428571428571427,0.2210796915167095,0.22073578595317725,0.22277639235245222,0.22644628099173555,5
longformer-base-4096-finetuned-squadv2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
longformer-base-4096-finetuned-squadv2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
longformer-base-4096-finetuned-squadv2,0.008130081300813007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
longformer-base-4096-finetuned-squadv2,0.017069701280227598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
longformer-base-4096-finetuned-squadv2,0.019230769230769232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
fromage,0.010638297872340424,0.12480739599383668,0.16488549618320608,0.17557251908396945,0.14746543778801846,0.16326530612244897,0.166031987814166,0.18016654049962147,0.2013835511145273,0.013513513513513516,0.10543933054393306,0.13938411669367912,0.15042210283960092,0.15050426687354537,0.1480904130943102,0.16949152542372883,0.1713848508033665,0.1895522388059701,1
fromage,0.00425531914893617,0.10889570552147237,0.132319391634981,0.14581734458940904,0.14906832298136646,0.14596273291925466,0.1415525114155251,0.14860681114551083,0.15348837209302324,0.00894187779433681,0.11278792692613185,0.14580031695721077,0.1634920634920635,0.15629984051036683,0.15841584158415842,0.16155088852988692,0.17041800643086816,0.1716118684843625,2
fromage,0,0.10550113036925395,0.13474640423921272,0.15105740181268884,0.15255530129672007,0.14663643235071808,0.14871016691957512,0.1393939393939394,0.1456752655538695,0.006666666666666667,0.10493343774471418,0.13906249999999998,0.15683229813664595,0.15456674473067913,0.14779116465863454,0.15676959619952494,0.15683229813664595,0.16744913928012523,3
fromage,0.0046403712296983765,0.16603773584905662,0.17903596021423104,0.18754803996925443,0.18553459119496854,0.1770592763664357,0.1850699844479005,0.19385342789598112,0.21551020408163266,0.01865671641791045,0.15217391304347827,0.1697065820777161,0.16967792615868027,0.17614964925954796,0.17170111287758347,0.19002375296912113,0.19632881085395051,0.20155038759689925,4
fromage,0.02321083172147002,0.1606060606060606,0.18879508825786645,0.19613899613899616,0.19874804381846634,0.19474497681607422,0.1944223107569721,0.20613690007867821,0.22240259740259744,0.04724409448818898,0.16139240506329114,0.18167202572347269,0.18819776714513556,0.18515562649640863,0.1913477537437604,0.19755102040816327,0.20394736842105263,0.2041139240506329,5
